gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,-0.44031528592635544,1,0,0.6757366545132419,1,2,0,2,2,2,0,0,2,1,0,2,0.22976594915576873,0.5187172793340424,0
0,2.2710998958306754,0,0,-1.078176147914705,1,0,1,0,0,2,0,0,0,0,0,2,0.3162784506724775,-0.8173185877792908,1
0,-0.44031528592635544,0,0,-0.1400367419648729,1,2,0,0,2,0,0,0,0,1,1,2,-0.32091939703712563,-0.2956931028361138,0
0,2.2710998958306754,0,0,-1.078176147914705,1,0,2,1,1,1,1,1,1,0,0,0,-1.5104662928918673,-0.9612592514854721,0
0,-0.44031528592635544,1,1,0.6757366545132419,1,2,1,0,2,2,2,2,2,2,1,0,1.4326224606284659,1.3196263526872727,1
1,-0.44031528592635544,0,1,-1.2413308272103278,1,0,0,0,0,0,0,0,2,0,1,2,-0.31925569508488133,-0.9604456547000874,0
0,-0.44031528592635544,1,0,0.7573139941610534,1,2,2,1,1,1,1,1,1,2,0,3,-1.31082205862254,-0.4447572273799885,0
0,-0.44031528592635544,1,1,1.450721381167451,1,2,1,0,0,0,0,2,0,1,1,2,0.6024351864585131,1.492284784007306,1
0,-0.44031528592635544,0,0,-0.9558101384429878,1,0,1,2,0,0,0,0,0,0,1,1,0.3112873448157441,-0.7269213881923503,1
0,-0.44031528592635544,1,0,1.613876060463074,1,2,2,1,1,1,1,1,1,2,1,1,-1.3557420113331387,-0.22697715812456215,0
0,2.2710998958306754,0,0,0.349427295921996,1,2,1,0,2,2,0,2,2,0,1,2,1.3144996220191139,0.8098090156833287,0
0,-0.44031528592635544,1,0,0.6349479846893362,1,2,0,2,0,0,2,0,0,1,1,0,-0.1429032881469754,0.30463137926630895,0
1,-0.44031528592635544,0,0,-0.9558101384429878,1,0,2,1,1,1,1,1,1,0,1,3,-1.5287670143665555,-0.9266044262485424,1
0,-0.44031528592635544,1,1,-0.915021468619082,1,2,1,0,0,0,0,0,2,0,0,2,0.7005936016409324,-0.6306311091869473,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,2,1,1,1,1,1,1,0,1,3,-1.4788559557992238,-0.9992344311708641,0
0,-0.44031528592635544,1,1,1.287566701871828,1,2,1,0,2,2,2,2,2,1,1,2,1.5490815972855734,2.187646166283593,0
1,-0.44031528592635544,1,1,-0.18082541178877864,0,1,0,2,0,2,2,2,0,1,0,3,-0.4689888707868768,-0.3983382324084412,0
0,-0.44031528592635544,1,0,0.2270612864502788,1,2,1,0,0,2,2,2,2,0,1,2,1.3344640454460464,0.7625104566194737,1
0,2.2710998958306754,0,0,0.7165253243371477,1,2,1,0,2,0,2,2,2,1,1,2,1.3943573157268445,1.3437044197142003,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,0,0,0,0,2,0,0,0,0,1,-0.5288821410676748,-0.9866786537531693,0
1,2.2710998958306754,1,0,1.1652006924001108,1,2,1,0,2,0,2,0,0,1,1,0,0.687283986022977,1.3013973868741924,0
0,-0.44031528592635544,0,0,-1.078176147914705,1,0,0,0,0,0,0,0,2,0,1,2,-0.3292379067983476,-0.8585261655039139,0
0,-0.44031528592635544,1,1,1.613876060463074,1,2,0,2,2,2,2,2,2,2,0,0,0.9235296632416813,1.9528245427397017,0
0,-0.44031528592635544,1,0,1.287566701871828,1,2,0,0,0,2,2,0,0,1,0,0,-0.21776987599797312,0.64379129326022,0
0,-0.44031528592635544,1,1,1.5322987208152625,1,0,2,1,1,1,1,1,1,2,0,0,-1.500484081178401,-0.4018784778799803,0
0,-0.44031528592635544,1,1,1.613876060463074,1,2,0,2,0,2,0,2,0,2,1,0,0.21812003549005815,1.2020506226480197,0
1,-0.44031528592635544,0,1,0.8796800036327707,1,0,1,2,2,0,2,2,2,1,1,2,1.362746978634201,1.5542280852080868,0
0,-0.44031528592635544,1,1,0.2678499562741845,1,0,2,1,1,1,1,1,1,2,1,0,-1.4988203792261565,-0.6323022809623322,0
0,-0.44031528592635544,0,0,-1.1597534875625164,1,0,1,0,0,0,0,0,0,0,1,2,0.174863784731704,-0.8902124619293047,1
1,-0.44031528592635544,1,0,0.1454839468024673,1,2,1,0,0,0,0,2,2,0,1,2,1.015033270615123,0.5196628107332731,0
1,-0.44031528592635544,0,0,-1.0373874780907992,0,1,0,0,0,0,0,0,0,1,1,1,-1.349087203524161,-0.9418868523523916,0
1,-0.44031528592635544,0,1,0.2678499562741845,0,1,0,2,0,0,2,2,0,1,0,0,-0.660314595294982,-0.2207542421714841,0
0,-0.44031528592635544,1,1,1.613876060463074,1,2,0,2,2,2,2,2,2,2,0,1,0.8669637968653718,1.9174000989220026,0
1,-0.44031528592635544,0,0,-0.8334441289712705,1,2,1,0,0,0,0,2,2,0,0,2,0.986750337426968,-0.49212175375076683,0
1,-0.44031528592635544,1,0,1.1652006924001108,1,2,0,0,2,2,0,2,2,2,0,0,0.5325597044642487,1.16099696863955,0
0,-0.44031528592635544,0,0,-0.9965988082668935,1,0,2,1,1,1,1,1,1,0,1,3,-1.4705374460380018,-0.9477139644639311,0
1,2.2710998958306754,0,0,0.10469527697856156,1,0,0,0,0,2,2,2,2,1,1,2,0.26969479600963425,0.07858340754318871,0
1,-0.44031528592635544,1,0,-1.2005421573864221,1,2,2,1,1,1,1,1,1,0,1,3,-1.374042732807827,-0.9690653828047043,0
1,2.2710998958306754,0,0,-1.2005421573864221,1,2,1,0,0,0,0,0,0,0,1,2,0.4027909521891858,-0.903669792541615,1
1,2.2710998958306754,0,0,-0.915021468619082,1,0,1,0,2,0,0,0,0,0,1,2,0.2647036901529009,-0.7053720679308076,1
1,-0.44031528592635544,0,0,-1.2005421573864221,0,1,0,0,0,0,0,0,0,0,0,2,-1.3241316742404952,-0.9731333667316282,0
0,-0.44031528592635544,1,1,0.5941593148654305,1,0,2,1,1,1,1,1,1,2,0,1,-1.4855107636082014,-0.624122334903869,0
1,-0.44031528592635544,1,0,1.3283553716957337,1,0,2,1,1,1,1,1,1,2,1,1,-1.4805196577514683,-0.38617825883228496,0
0,-0.44031528592635544,1,1,0.3086386260980903,1,0,2,1,1,1,1,1,1,2,0,0,-1.4888381675126903,-0.6663634004369541,0
0,2.2710998958306754,1,0,1.5730873906391682,1,0,1,2,2,2,2,2,0,2,1,2,1.1481294267946744,2.1442396783282,0
0,-0.44031528592635544,0,0,-1.2413308272103278,1,0,0,0,2,0,0,0,0,0,1,3,-0.5089177176407421,-0.9577849733208562,1
1,-0.44031528592635544,0,1,-0.46634610055611886,1,0,0,0,0,0,0,0,0,0,0,3,-0.6403501718680493,-0.5750206694507828,0
0,-0.44031528592635544,0,0,1.450721381167451,1,2,0,0,2,2,0,2,2,2,1,2,0.5242411947030268,1.3358982883949682,0
0,-0.44031528592635544,0,0,-1.2413308272103278,1,0,2,1,1,1,1,1,1,0,1,3,-1.492165571417179,-0.9909665287031701,0
1,-0.44031528592635544,0,1,-1.2821194970342338,1,2,1,0,0,0,0,0,0,0,1,2,0.3146147487202327,-0.9755301788831672,1
0,-0.44031528592635544,1,0,-0.017670732493155674,1,0,2,1,1,1,1,1,1,1,0,3,-1.517121100700845,-0.7473492642362004,0
0,-0.44031528592635544,1,1,0.7981026639849592,1,0,2,1,1,1,1,1,1,2,0,3,-1.5154573987486004,-0.5545048369977018,0
1,-0.44031528592635544,1,0,1.613876060463074,1,2,1,2,2,2,2,2,2,2,1,1,1.637257800754526,2.548025564004431,0
0,-0.44031528592635544,0,0,1.002046013104488,1,2,1,0,2,0,2,0,2,1,0,2,0.9917414432837014,1.3969180472988258,0
0,-0.44031528592635544,1,0,0.9612573432805821,1,0,1,2,0,2,0,0,0,2,0,0,0.5125952810373157,0.9767942586079761,0
1,-0.44031528592635544,1,1,-1.2821194970342338,0,1,0,0,2,0,0,0,0,0,0,2,-1.154434075111567,-0.9949465562208633,1
1,-0.44031528592635544,1,1,1.124412022576205,1,0,2,1,1,1,1,1,1,2,0,1,-1.5054751870351342,-0.4973111818953832,0
0,-0.44031528592635544,1,1,-0.09924807214096716,1,0,2,1,1,1,1,1,1,2,0,3,-1.5038114850828896,-0.7446885828569692,0
0,-0.44031528592635544,1,0,1.0836233527522994,1,2,1,2,2,0,0,2,0,0,1,2,0.9934051452359457,1.4535179966388367,0
0,-0.44031528592635544,0,0,-0.1400367419648729,1,2,1,0,0,2,0,2,2,0,1,1,1.1215101955587639,0.2817407237639968,1
0,-0.44031528592635544,1,1,-0.8742327987951762,0,1,0,2,0,0,0,0,0,0,1,2,-1.1743984985384996,-0.8558654841246827,0
1,-0.44031528592635544,0,0,-1.2413308272103278,1,0,1,0,2,0,0,0,0,0,0,2,0.33457917214716576,-0.941491048510853,0
0,-0.44031528592635544,1,1,0.7981026639849592,1,0,2,1,1,1,1,1,1,1,0,1,-1.5071388889873785,-0.5629926304884727,0
1,2.2710998958306754,1,0,-0.915021468619082,1,2,1,0,0,0,0,0,2,0,0,2,0.687283986022977,-0.6336436162031016,1
1,2.2710998958306754,1,1,0.4310046355698075,1,2,1,0,2,2,2,2,2,0,1,0,1.5257897699541518,1.0534262801502985,1
1,-0.44031528592635544,1,1,-0.915021468619082,0,1,0,2,2,2,2,0,2,2,0,1,-0.37249415755670173,-0.7791015279685142,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,1,0,2,0,0,0,2,0,1,2,0.6689832645482888,-0.9708465000916279,0
0,-0.44031528592635544,1,0,-0.5479234402039304,1,2,1,0,0,2,0,0,2,0,0,3,0.8237075461070177,-0.2337498016353327,1
0,-0.44031528592635544,0,1,-0.6702894496756475,1,0,1,0,0,0,0,2,0,0,1,2,0.5358871083687373,-0.431167962153832,1
1,-0.44031528592635544,0,0,-0.8334441289712705,1,0,0,0,2,0,0,0,0,0,1,0,-0.5272184391154305,-0.7474152315431235,0
1,-0.44031528592635544,0,0,0.512581975217619,0,1,0,2,0,2,2,0,0,1,0,0,-0.7518182026684237,-0.19869917255686445,0
1,-0.44031528592635544,1,1,0.2678499562741845,1,0,1,0,2,0,0,2,0,0,1,3,0.712239515306643,0.42810018872402494,1
1,-0.44031528592635544,1,0,1.613876060463074,1,2,1,2,2,2,0,2,2,2,1,2,1.4891883270047752,2.4573644951897986,0
0,2.2710998958306754,1,0,1.124412022576205,1,2,1,0,2,2,0,2,2,0,1,2,1.3644106805864458,1.8069268489281354,0
1,2.2710998958306754,1,0,0.9204686734566764,1,2,1,0,0,0,0,0,0,0,1,2,0.30296883505452216,0.7739447898194759,0
0,-0.44031528592635544,1,1,1.124412022576205,1,0,0,0,2,2,2,2,2,2,1,0,0.522577492750782,1.1672418736949357,0
0,2.2710998958306754,1,0,1.3691440415196396,0,1,0,0,2,2,0,2,0,1,0,0,-0.6436775757725381,0.32310222520477405,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,2,1,1,1,1,1,1,0,0,0,-1.4871744655604457,-0.9993443766824026,0
1,-0.44031528592635544,1,1,-0.38476876090830736,1,0,2,1,1,1,1,1,1,1,0,3,-1.5054751870351342,-0.8160871980500597,0
1,2.2710998958306754,0,0,-1.078176147914705,1,0,1,0,0,0,0,2,0,0,1,2,0.49263085761038317,-0.7893924278485162,0
1,-0.44031528592635544,0,0,-1.1597534875625164,1,0,1,2,2,0,2,0,2,0,1,3,0.998396251092679,-0.8496645572739123,0
0,-0.44031528592635544,0,0,-0.6702894496756475,1,0,0,0,2,0,2,0,0,0,1,3,-0.3658393497477243,-0.6413837802154108,1
0,-0.44031528592635544,0,0,-1.2821194970342338,1,0,2,1,1,1,1,1,1,0,1,3,-1.5104662928918673,-0.9996522241147102,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,1,0,0,0,0,0,2,0,1,2,0.5292323005597597,-0.9726935846854743,1
1,-0.44031528592635544,1,1,1.4099327113435454,1,2,1,0,2,2,2,2,2,2,1,0,1.5407630875243514,2.3036826591613075,0
0,-0.44031528592635544,1,1,-0.3439800910844016,1,2,0,2,0,2,0,2,2,2,0,1,0.4560294146610062,-0.1961044584845562,0
1,-0.44031528592635544,1,1,-1.1597534875625164,1,0,2,1,1,1,1,1,1,0,1,3,-1.4771922538469795,-0.9741008872331669,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,2,1,1,1,1,1,1,0,0,2,-1.5204485046053335,-0.9997841587285565,0
1,-0.44031528592635544,1,1,1.3691440415196396,1,2,0,2,0,2,2,2,2,2,1,3,0.6357092255034009,1.5047965832203851,0
1,-0.44031528592635544,0,0,-0.7110781194995532,0,1,0,0,0,0,2,0,0,0,1,2,-1.1710710946340108,-0.8154934922877519,1
0,2.2710998958306754,1,0,1.613876060463074,1,2,0,2,2,2,0,2,2,2,1,1,0.6390366294078895,1.6874820451927277,0
0,-0.44031528592635544,1,0,1.613876060463074,1,2,1,2,2,2,2,2,2,2,0,1,1.5707097226647502,2.49505381654519,0
0,-0.44031528592635544,0,0,0.3086386260980903,1,0,0,0,0,2,0,0,0,1,1,3,-0.487289592261565,-0.11830701451992598,0
1,-0.44031528592635544,1,1,-0.30319142126049586,1,2,0,0,0,0,0,2,0,0,0,2,-0.15122179790819737,-0.39048812288459345,0
0,-0.44031528592635544,0,0,-0.7926554591473648,1,2,0,2,0,2,0,2,2,0,1,2,0.46102052051773956,-0.5704909143753972,0
0,2.2710998958306754,1,0,-0.18082541178877864,1,2,1,0,0,0,2,2,2,0,1,1,1.2113501009799612,0.22852709617937123,1
0,-0.44031528592635544,1,1,1.124412022576205,1,2,1,2,2,0,0,2,0,1,0,0,0.9734407218090131,1.5476973218227013,0
0,-0.44031528592635544,1,0,-0.18082541178877864,1,2,1,0,0,2,2,2,2,0,1,2,1.3278092376370687,0.331370127672468,1
1,-0.44031528592635544,1,1,0.10469527697856156,1,2,0,0,0,0,2,2,2,1,1,0,0.2846681135798339,0.16207602900551235,0
0,-0.44031528592635544,0,0,-0.5071347703800245,1,2,0,0,2,0,2,0,2,0,1,1,0.13327123592559414,-0.4055726470676734,0
1,-0.44031528592635544,0,0,-0.017670732493155674,1,2,1,2,0,0,2,0,0,0,0,0,0.7571594680172419,0.20838507846552132,0
0,-0.44031528592635544,1,1,0.1454839468024673,1,2,1,0,2,2,0,2,0,0,1,0,1.079917646752654,0.5124943633809642,1
1,-0.44031528592635544,0,1,0.8388913338088649,1,0,0,2,2,0,2,0,0,1,0,1,-0.06803670029597766,0.49560673280865325,0
1,-0.44031528592635544,0,0,-0.3439800910844016,0,1,0,2,0,0,0,2,2,1,1,3,-0.4756436785958542,-0.44145886203383405,0
1,-0.44031528592635544,0,0,-1.2413308272103278,1,0,0,2,0,0,2,0,0,0,1,3,-0.34753862827303583,-0.9698350013854737,0
0,-0.44031528592635544,0,0,0.5941593148654305,1,0,1,2,0,0,0,0,0,0,0,1,0.35121619166960966,0.5508433578055869,0
1,-0.44031528592635544,1,1,0.512581975217619,1,2,1,0,2,2,0,0,2,0,1,0,1.0333339920898112,0.9517266819772021,0
0,-0.44031528592635544,0,0,-1.1597534875625164,1,0,0,0,0,0,0,0,0,0,1,3,-0.6287042582023386,-0.923086169879311,1
1,-0.44031528592635544,1,0,1.613876060463074,1,2,1,0,2,2,2,2,2,2,1,1,1.5207986640974185,2.493404633872113,0
0,-0.44031528592635544,0,0,-1.078176147914705,1,0,0,2,2,0,0,0,0,0,0,2,-0.2876453579922377,-0.8371087798562176,1
1,-0.44031528592635544,0,1,-1.1189648177386107,1,0,2,1,1,1,1,1,1,0,0,3,-1.4871744655604457,-0.9713962276493202,0
1,-0.44031528592635544,0,0,-0.26240275143659014,1,2,1,2,2,0,0,2,0,0,1,1,0.9152111534804593,0.025171878037793936,0
1,-0.44031528592635544,0,0,0.10469527697856156,1,2,0,2,0,0,0,0,0,2,0,3,-0.32091939703712563,-0.16204333900993437,0
1,-0.44031528592635544,1,1,-0.30319142126049586,1,0,1,0,2,0,0,0,0,0,1,2,0.35287989362185396,-0.17218031517378246,0
0,-0.44031528592635544,1,1,0.10469527697856156,1,2,0,2,0,2,2,2,0,0,0,2,0.24473926672596835,0.12137420063396621,1
1,-0.44031528592635544,0,0,-0.46634610055611886,1,0,0,2,0,2,0,2,0,0,0,0,0.015148397316241798,-0.3818024274730533,0
1,-0.44031528592635544,1,1,1.4915100509913568,1,2,0,0,2,2,2,2,2,2,1,0,0.5674974454613809,1.4551671793119139,0
1,-0.44031528592635544,0,0,1.3691440415196396,1,2,1,0,2,0,0,0,2,0,0,1,0.8153890363457957,1.6203053376427148,0
0,-0.44031528592635544,0,0,0.3902159657459017,0,1,0,2,2,2,2,0,2,1,1,2,-0.3375564165595695,0.02457817227548597,0
1,-0.44031528592635544,0,0,-1.1597534875625164,1,0,2,1,1,1,1,1,1,0,1,3,-1.4954929753216677,-0.9821708877800915,0
1,-0.44031528592635544,0,0,-0.9965988082668935,1,2,1,0,0,0,0,0,2,0,1,2,0.7205580250678649,-0.722523567730811,1
1,-0.44031528592635544,1,0,1.450721381167451,1,2,0,2,2,2,2,2,2,2,1,1,0.8619726910086385,1.7636522955865888,0
1,2.2710998958306754,0,0,0.7573139941610534,1,2,1,0,0,2,0,2,2,0,1,2,1.0948909643228537,1.1525531533533946,1
1,-0.44031528592635544,1,0,0.4717933053937132,1,0,0,0,2,2,2,2,0,1,1,2,0.2014830159676142,0.42126157790633123,0
0,2.2710998958306754,0,0,-0.5071347703800245,1,2,1,0,2,2,0,0,2,0,1,2,0.9717770198567683,-0.22436045494994625,1
1,-0.44031528592635544,0,0,-1.2413308272103278,1,2,1,2,0,0,0,0,2,0,0,3,0.8603089890563942,-0.9313760614493126,0
0,-0.44031528592635544,0,0,-0.9558101384429878,1,0,0,0,0,0,2,2,0,0,1,0,-0.17950473109635212,-0.7751215004508211,0
0,-0.44031528592635544,1,1,1.613876060463074,1,2,1,2,2,0,0,2,0,2,1,0,1.031670290137567,2.050082342246643,0
1,2.2710998958306754,1,0,1.450721381167451,1,2,1,0,0,2,0,0,0,0,1,1,0.51425898298956,1.4498458165534516,0
1,-0.44031528592635544,1,1,0.10469527697856156,1,0,2,1,1,1,1,1,1,1,0,2,-1.4971566772739122,-0.7153331312761942,0
0,-0.44031528592635544,0,0,1.613876060463074,1,2,0,2,2,2,2,2,2,2,1,0,0.8802734124833267,1.937080345487391,0
0,2.2710998958306754,1,1,1.1652006924001108,1,2,0,0,0,2,0,2,0,1,1,2,0.010157291459508899,0.7355298280879301,0
1,-0.44031528592635544,1,1,0.10469527697856156,1,2,2,1,1,1,1,1,1,2,0,0,-1.3124857605747844,-0.6523343531646437,0
1,-0.44031528592635544,1,1,-1.2413308272103278,1,0,0,0,0,0,0,0,0,0,1,2,-0.6786153167696704,-0.9686256007585504,0
1,-0.44031528592635544,1,1,1.613876060463074,1,0,2,1,1,1,1,1,1,2,0,0,-1.4605552343245356,-0.3513035425722783,0
0,-0.44031528592635544,0,0,-1.2821194970342338,1,0,1,0,0,0,0,0,0,0,0,2,0.21479263158556908,-0.976849525021629,1
0,-0.44031528592635544,0,0,-1.1189648177386107,1,2,1,0,0,2,2,0,0,0,1,2,0.5941166766972911,-0.8245090242339075,0
0,-0.44031528592635544,0,0,-0.5479234402039304,0,1,0,0,2,0,0,0,2,0,1,2,-0.838330704185132,-0.6959607321431136,0
0,-0.44031528592635544,0,0,0.9612573432805821,1,2,1,0,2,2,0,2,2,1,1,2,1.3943573157268445,1.5928189597580942,0
1,-0.44031528592635544,1,0,-1.1189648177386107,1,2,1,0,2,0,0,0,0,0,1,2,0.46102052051773956,-0.8269937927946772,1
0,-0.44031528592635544,0,0,1.3691440415196396,0,1,0,2,0,2,2,2,2,2,1,0,-0.1179477588633095,0.8359540583271798,0
1,2.2710998958306754,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,0,0,1,3,-0.6336953640590717,-0.9880639671985543,0
0,-0.44031528592635544,0,0,-0.9965988082668935,1,0,0,2,0,0,0,0,0,0,1,2,-0.5005992078795201,-0.8474656470431426,1
1,2.2710998958306754,1,0,0.9204686734566764,1,2,1,0,2,2,2,2,2,2,1,2,1.620620781232082,1.7591885078181262,0
0,-0.44031528592635544,0,0,-0.5479234402039304,1,0,0,0,2,0,0,2,0,1,0,2,-0.22276098185470627,-0.5485457902723161,0
0,-0.44031528592635544,0,0,0.5533706450415247,1,0,0,0,0,2,2,0,0,2,0,1,-0.35086603217752466,0.07370182683088013,1
0,-0.44031528592635544,0,0,-0.09924807214096716,1,0,0,2,2,2,2,2,0,1,0,1,0.32459696043369946,0.007052857736251881,0
0,-0.44031528592635544,1,0,-0.3439800910844016,1,0,1,0,2,2,0,2,2,0,1,1,1.1448020228901854,0.06103610390164684,1
1,-0.44031528592635544,1,0,1.613876060463074,1,2,0,2,2,2,2,2,2,2,1,1,0.901901537862504,1.9744398303081674,0
1,-0.44031528592635544,1,1,1.613876060463074,1,2,1,2,2,2,0,2,2,2,1,0,1.510816452383952,2.4954716094890363,0
0,-0.44031528592635544,0,0,-0.9558101384429878,1,0,2,1,1,1,1,1,1,0,0,0,-1.4888381675126903,-0.9034938797231533,0
0,-0.44031528592635544,1,1,0.8796800036327707,1,2,0,2,0,0,2,0,0,2,0,0,-0.16286771157390817,0.4315964559909486,0
0,-0.44031528592635544,1,1,1.613876060463074,1,2,1,0,2,2,0,2,2,1,1,1,1.2745707751652484,2.2298432536120623,0
1,-0.44031528592635544,1,1,-0.7518667893234591,1,0,2,1,1,1,1,1,1,1,0,3,-1.5021477831306453,-0.8721813980369936,0
1,-0.44031528592635544,0,0,1.5730873906391682,1,2,1,0,2,0,0,0,0,1,1,1,0.47100273223120587,1.433661837254987,0
1,-0.44031528592635544,1,0,1.5322987208152625,1,2,2,1,1,1,1,1,1,2,0,0,-1.3224679722882509,-0.15467698973685604,0
0,-0.44031528592635544,0,0,-0.9965988082668935,1,2,0,2,0,0,2,0,2,0,0,2,0.20813782377659187,-0.760344823700049,1
1,-0.44031528592635544,0,0,-0.8334441289712705,1,2,2,1,1,1,1,1,1,0,0,2,-1.327459078144984,-0.869168891020839,0
1,-0.44031528592635544,1,0,-0.30319142126049586,1,0,1,0,0,0,2,2,2,0,1,1,1.0250154823285893,0.02013637360933131,0
1,-0.44031528592635544,1,1,1.287566701871828,1,2,1,0,2,2,2,2,2,2,1,1,1.4742150094345756,1.9564087664158563,0
1,-0.44031528592635544,1,1,-1.2821194970342338,1,0,2,1,1,1,1,1,1,1,0,3,-1.4805196577514683,-0.9992564202731717,0
0,-0.44031528592635544,1,0,-0.46634610055611886,1,0,1,0,0,0,2,2,0,0,1,2,0.703921005545421,-0.2083084102653278,0
0,-0.44031528592635544,0,0,0.18627261662637304,1,0,1,0,2,2,0,0,0,1,0,2,0.5042767712760937,0.3195180015286195,0
0,-0.44031528592635544,0,0,-1.1189648177386107,1,0,0,0,0,0,0,0,0,0,1,1,-0.69358863433987,-0.9193260333846949,0
1,-0.44031528592635544,0,0,-1.2413308272103278,1,0,1,0,0,0,0,0,0,0,1,1,0.16321787106599295,-0.9489893323977776,1
1,2.2710998958306754,0,0,1.5322987208152625,0,1,0,0,2,2,0,2,0,1,1,1,-0.69358863433987,0.3162416252847728,0
1,-0.44031528592635544,0,0,0.5941593148654305,1,2,1,2,2,0,0,2,0,1,0,0,0.99506884718819,0.9865574200325937,0
0,-0.44031528592635544,0,0,0.3902159657459017,1,2,0,0,0,2,2,2,2,2,1,1,0.4510383088042733,0.4753327804809571,0
0,-0.44031528592635544,1,1,0.4310046355698075,1,0,0,0,0,0,0,2,0,0,0,2,-0.29097276189672655,0.09091929393780654,1
0,-0.44031528592635544,0,0,1.450721381167451,1,0,2,1,1,1,1,1,1,2,0,1,-1.4771922538469795,-0.38158253644997636,0
0,2.2710998958306754,0,0,-0.2216140816126844,1,2,1,2,2,2,0,2,2,1,1,0,1.5174712601929299,0.2484932010747597,0
1,-0.44031528592635544,1,0,-0.4255574307322131,1,0,0,2,0,0,2,0,0,1,1,1,-0.2876453579922377,-0.43994161397460296,0
0,-0.44031528592635544,1,1,1.0836233527522994,1,2,0,2,0,2,2,2,0,2,1,3,0.38449023071449756,0.9793669835779768,0
1,-0.44031528592635544,0,0,0.9612573432805821,1,2,1,0,2,0,0,2,2,0,0,2,1.1215101955587639,1.4462176146726817,0
1,-0.44031528592635544,0,0,0.8388913338088649,1,0,2,1,1,1,1,1,1,2,0,1,-1.5104662928918673,-0.546236934530008,0
1,-0.44031528592635544,0,0,-0.5479234402039304,1,0,1,0,0,0,0,2,0,0,1,0,0.45935681856549526,-0.35070983680997053,0
0,2.2710998958306754,1,1,1.2059893622240165,1,2,1,0,2,2,0,0,2,0,1,1,1.0383250979465442,1.6389740855019495,0
0,-0.44031528592635544,0,0,-0.09924807214096716,1,0,1,0,0,0,2,2,0,0,0,2,0.6739743704050222,0.11581095775011896,1
1,2.2710998958306754,0,0,-0.2216140816126844,1,2,1,0,2,0,2,2,2,1,1,0,1.3228181317803358,0.29528601078553796,0
1,-0.44031528592635544,0,0,-0.7110781194995532,1,0,1,0,0,2,2,2,2,0,1,2,1.2130138029322055,-0.32482866339381167,1
0,2.2710998958306754,0,0,-1.2821194970342338,1,0,1,0,2,0,0,0,0,0,1,2,0.26969479600963425,-0.976123884645475,1
1,-0.44031528592635544,0,0,-0.4255574307322131,1,2,2,1,1,1,1,1,1,0,1,1,-1.332450184001717,-0.7912395124423626,0
1,-0.44031528592635544,1,1,-0.915021468619082,1,0,0,0,2,0,0,0,0,1,0,3,-0.5105814195929866,-0.7990236546592872,0
0,-0.44031528592635544,1,0,1.4099327113435454,1,2,0,2,2,2,0,0,0,2,0,3,0.02513060902970854,0.8928838442018064,0
1,2.2710998958306754,1,0,1.613876060463074,1,2,1,2,2,2,0,2,2,2,1,0,1.4858609231002862,2.475153678956725,0
0,-0.44031528592635544,0,0,-0.7926554591473648,1,0,1,0,0,0,0,2,0,0,1,3,0.5658337435091366,-0.5557362267269328,0
1,-0.44031528592635544,1,1,1.450721381167451,1,0,0,2,2,0,2,2,2,2,0,0,0.5974440806017797,1.5321510264911595,0
1,-0.44031528592635544,0,0,0.4717933053937132,1,0,1,0,0,0,0,0,0,0,0,1,0.13160753397334937,0.2930651114524605,0
1,-0.44031528592635544,0,0,-0.7926554591473648,1,0,1,0,2,2,0,0,0,0,1,2,0.49595826151487177,-0.5801221411861683,1
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,1,0,0,0,0,0,0,0,1,2,0.17153638082721492,-0.977421241681629,1
0,-0.44031528592635544,1,0,0.4310046355698075,1,0,0,2,0,2,2,2,2,2,1,2,0.46268422246998386,0.5135498402917337,0
0,-0.44031528592635544,0,0,-0.7518667893234591,1,0,0,2,0,0,0,0,0,0,0,0,-0.49228069811829817,-0.6962026122684982,0
0,-0.44031528592635544,1,1,-0.6702894496756475,1,0,2,1,1,1,1,1,1,2,0,3,-1.5038114850828896,-0.8756116979969942,0
0,-0.44031528592635544,1,1,1.5730873906391682,1,2,1,2,2,2,2,2,2,2,0,1,1.6222844831843268,2.5833840405152073,0
0,-0.44031528592635544,0,0,-0.7110781194995532,1,0,2,1,1,1,1,1,1,0,0,0,-1.5137936967963561,-0.8809990280623798,1
0,-0.44031528592635544,1,1,-0.6702894496756475,1,2,1,0,2,0,0,0,0,0,1,1,0.5009493673716051,-0.45060632859383576,0
1,-0.44031528592635544,0,0,-1.1597534875625164,1,0,2,1,1,1,1,1,1,0,0,3,-1.4705374460380018,-0.9761018955431672,0
0,-0.44031528592635544,0,0,-1.2821194970342338,1,0,2,1,1,1,1,1,1,0,0,1,-1.5137936967963561,-0.9996962023193257,0
